,reaction_id,rxn_smiles,products_run,PatentNumber
27,35827,[N+:1]([O-:2])([OH:3])=[O:4].[cH:5]1[c:6]([OH:7])[cH:8][cH:9][cH:10][c:11]1[CH3:12]>O>[N+:1]([O-:2])(=[O:4])[c:10]1[cH:9][cH:8][c:6]([OH:7])[cH:5][c:11]1[CH3:12],[N+:1]([O-:2])(=[O:4])[c:10]1[cH:9][cH:8][c:6]([OH:7])[cH:5][c:11]1[CH3:12].[N+:1]([O-:2])(=[O:4])[c:5]1[c:6]([OH:7])[cH:8][cH:9][cH:10][c:11]1[CH3:12].[N+:1]([O-:2])(=[O:4])[c:8]1[c:6]([OH:7])[cH:5][c:11]([CH3:12])[cH:10][cH:9]1.[N+:1]([O-:2])(=[O:4])[c:9]1[cH:8][c:6]([OH:7])[cH:5][c:11]([CH3:12])[cH:10]1,US04229595
28,35160,[Br:1][Br:2].[c:3]1([O:4][CH3:5])[cH:6][cH:7][cH:8][cH:9][cH:10]1>C(Cl)(Cl)Cl>[Br:1][c:8]1[cH:7][cH:6][c:3]([O:4][CH3:5])[cH:10][cH:9]1,[Br:1][c:8]1[cH:7][cH:6][c:3]([O:4][CH3:5])[cH:10][cH:9]1.[Br:1][c:10]1[c:3]([O:4][CH3:5])[cH:6][cH:7][cH:8][cH:9]1.[Br:1][c:9]1[cH:8][cH:7][cH:6][c:3]([O:4][CH3:5])[cH:10]1,US04223169
29,31270,[Br:1][Br:2].[NH2:3][c:4]1[c:5]2[c:6]([cH:7][cH:8][c:9]1[CH3:10])[C:11](=[O:12])[c:13]1[c:14]([cH:15][cH:16][cH:17][cH:18]1)[C:19]2=[O:20]>CC(O)=O>[Br:2][c:7]1[c:6]2[c:5]([c:4]([NH2:3])[c:9]([CH3:10])[cH:8]1)[C:19](=[O:20])[c:14]1[c:13]([cH:18][cH:17][cH:16][cH:15]1)[C:11]2=[O:12],[Br:2][c:7]1[c:6]2[c:5]([c:4]([NH2:3])[c:9]([CH3:10])[cH:8]1)[C:19](=[O:20])[c:14]1[c:13]([cH:18][cH:17][cH:16][cH:15]1)[C:11]2=[O:12].[Br:2][c:8]1[cH:7][c:6]2[c:5]([c:4]([NH2:3])[c:9]1[CH3:10])[C:19](=[O:20])[c:14]1[c:13]([cH:18][cH:17][cH:16][cH:15]1)[C:11]2=[O:12].[Br:2][c:18]1[c:13]2[c:14]([cH:15][cH:16][cH:17]1)[C:19](=[O:20])[c:5]1[c:4]([NH2:3])[c:9]([CH3:10])[cH:8][cH:7][c:6]1[C:11]2=[O:12].[Br:2][c:15]1[c:14]2[c:13]([cH:18][cH:17][cH:16]1)[C:11](=[O:12])[c:6]1[c:5]([c:4]([NH2:3])[c:9]([CH3:10])[cH:8][cH:7]1)[C:19]2=[O:20].[Br:2][c:16]1[cH:15][c:14]2[c:13]([cH:18][cH:17]1)[C:11](=[O:12])[c:6]1[c:5]([c:4]([NH2:3])[c:9]([CH3:10])[cH:8][cH:7]1)[C:19]2=[O:20].[Br:2][c:17]1[cH:16][cH:15][c:14]2[c:13]([cH:18]1)[C:11](=[O:12])[c:6]1[c:5]([c:4]([NH2:3])[c:9]([CH3:10])[cH:8][cH:7]1)[C:19]2=[O:20],US04182885
30,34023,[Br:1][Br:2].[O:3]([c:4]1[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[Br:2][c:15]1[cH:14][cH:13][c:12]([O:3][c:4]2[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10][cH:11]2)[cH:17][cH:16]1,[Br:2][c:15]1[cH:14][cH:13][c:12]([O:3][c:4]2[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10][cH:11]2)[cH:17][cH:16]1.[Br:2][c:5]1[c:4]([O:3][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:11][cH:10][cH:9][c:6]1[CH:7]=[O:8].[Br:2][c:11]1[c:4]([O:3][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10]1.[Br:2][c:9]1[c:6]([CH:7]=[O:8])[cH:5][c:4]([O:3][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:11][cH:10]1.[Br:2][c:10]1[cH:9][c:6]([CH:7]=[O:8])[cH:5][c:4]([O:3][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:11]1.[Br:2][c:17]1[c:12]([O:3][c:4]2[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10][cH:11]2)[cH:13][cH:14][cH:15][cH:16]1.[Br:2][c:16]1[cH:15][cH:14][cH:13][c:12]([O:3][c:4]2[cH:5][c:6]([CH:7]=[O:8])[cH:9][cH:10][cH:11]2)[cH:17]1,US04212829
31,37044,[Br:1][Br:2].[n:3]1(-[c:4]2[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12][cH:13]2)[cH:14][cH:15][cH:16][n:17]1>C(Cl)(Cl)(Cl)Cl>[Br:2][c:15]1[cH:14][n:3](-[c:4]2[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12][cH:13]2)[n:17][cH:16]1,[Br:2][c:15]1[cH:14][n:3](-[c:4]2[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12][cH:13]2)[n:17][cH:16]1.[Br:2][c:14]1[n:3](-[c:4]2[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12][cH:13]2)[n:17][cH:16][cH:15]1.[Br:2][c:13]1[c:4](-[n:3]2[cH:14][cH:15][cH:16][n:17]2)[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12]1.[Br:2][c:12]1[c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:6][cH:5][c:4](-[n:3]2[cH:14][cH:15][cH:16][n:17]2)[cH:13]1.[Br:2][c:16]1[cH:15][cH:14][n:3](-[c:4]2[cH:5][cH:6][c:7]([CH2:8][C:9]([OH:10])=[O:11])[cH:12][cH:13]2)[n:17]1,US04239901
32,39878,[Br:1][Br:2].[OH:3][c:4]1[cH:5][cH:6][c:7]([CH:8]=[O:9])[cH:10][cH:11]1>C(Cl)(Cl)Cl>[Br:2][c:11]1[c:4]([OH:3])[cH:5][cH:6][c:7]([CH:8]=[O:9])[cH:10]1,[Br:2][c:11]1[c:4]([OH:3])[cH:5][cH:6][c:7]([CH:8]=[O:9])[cH:10]1.[Br:2][c:10]1[c:7]([CH:8]=[O:9])[cH:6][cH:5][c:4]([OH:3])[cH:11]1,US04263223
33,37062,[Br:1][Br:2].[C:3]([NH:4][c:5]1[cH:6][cH:7][c:8]([CH2:9][C:10]([OH:11])=[O:12])[cH:13][cH:14]1)(=[O:15])[CH3:16]>C(O)(=O)C.O>[Br:2][c:14]1[c:5]([NH:4][C:3](=[O:15])[CH3:16])[cH:6][cH:7][c:8]([CH2:9][C:10]([OH:11])=[O:12])[cH:13]1,[Br:2][c:14]1[c:5]([NH:4][C:3](=[O:15])[CH3:16])[cH:6][cH:7][c:8]([CH2:9][C:10]([OH:11])=[O:12])[cH:13]1.[Br:2][c:13]1[c:8]([CH2:9][C:10]([OH:11])=[O:12])[cH:7][cH:6][c:5]([NH:4][C:3](=[O:15])[CH3:16])[cH:14]1,US04239901
34,42482,[Br:1][Br:2].[CH2:3]([c:4]1[cH:5][cH:6][c:7]([OH:8])[cH:9][cH:10]1)[CH2:11][CH2:12][CH2:13][CH3:14]>C(O)(=O)C>[Br:2][c:9]1[c:7]([OH:8])[cH:6][cH:5][c:4]([CH2:3][CH2:11][CH2:12][CH2:13][CH3:14])[cH:10]1,[Br:2][c:9]1[c:7]([OH:8])[cH:6][cH:5][c:4]([CH2:3][CH2:11][CH2:12][CH2:13][CH3:14])[cH:10]1.[Br:2][c:10]1[c:4]([CH2:3][CH2:11][CH2:12][CH2:13][CH3:14])[cH:5][cH:6][c:7]([OH:8])[cH:9]1,US04287085
35,42581,[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([NH2:7])[cH:8][c:9]([O:10][CH3:11])[cH:12][cH:13]1.[S:14]([Cl:15])([Cl:16])(=[O:17])=[O:18]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([NH2:7])[cH:8][c:9]([O:10][CH3:11])[c:12]([Cl:15])[cH:13]1,[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([NH2:7])[cH:8][c:9]([O:10][CH3:11])[c:12]([Cl:15])[cH:13]1.[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([NH2:7])[cH:8][c:9]([O:10][CH3:11])[cH:12][c:13]1[Cl:15].[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([NH2:7])[c:8]([Cl:15])[c:9]([O:10][CH3:11])[cH:12][cH:13]1,US04287341
36,37875,[S:1](=[O:2])(=[O:3])([OH:4])[OH:5].[cH:6]1[c:7]2[c:8]([cH:9][cH:10][cH:11][cH:12]2)[cH:13][cH:14][cH:15]1>>[S:1]([OH:2])(=[O:4])(=[O:5])[c:6]1[c:7]2[c:8]([cH:9][cH:10][cH:11][cH:12]2)[cH:13][cH:14][cH:15]1,[S:1]([OH:2])(=[O:4])(=[O:5])[c:6]1[c:7]2[c:8]([cH:9][cH:10][cH:11][cH:12]2)[cH:13][cH:14][cH:15]1.[S:1]([OH:2])(=[O:4])(=[O:5])[c:14]1[cH:13][c:8]2[c:7]([cH:6][cH:15]1)[cH:12][cH:11][cH:10][cH:9]2,US04245994
37,43126,[N+:1]([O-:2])([OH:3])=[O:4].[O:5]=[c:6]1[c:7]2[cH:8][cH:9][cH:10][c:11]3[c:12]2[n:13]([cH:14][c:15]1[C:16]([OH:17])=[O:18])[CH:19]1[CH:20]3[CH2:21][CH2:22][CH2:23][CH2:24]1>S(=O)(=O)(O)O>[N+:1]([O-:3])(=[O:4])[c:8]1[c:7]2[c:6](=[O:5])[c:15]([C:16]([OH:17])=[O:18])[cH:14][n:13]3[c:12]2[c:11]([cH:10][cH:9]1)[CH:20]1[CH:19]3[CH2:24][CH2:23][CH2:22][CH2:21]1,[N+:1]([O-:3])(=[O:4])[c:8]1[c:7]2[c:6](=[O:5])[c:15]([C:16]([OH:17])=[O:18])[cH:14][n:13]3[c:12]2[c:11]([cH:10][cH:9]1)[CH:20]1[CH:19]3[CH2:24][CH2:23][CH2:22][CH2:21]1.[N+:1]([O-:3])(=[O:4])[c:9]1[cH:8][c:7]2[c:6](=[O:5])[c:15]([C:16]([OH:17])=[O:18])[cH:14][n:13]3[c:12]2[c:11]([cH:10]1)[CH:20]1[CH:19]3[CH2:24][CH2:23][CH2:22][CH2:21]1.[N+:1]([O-:3])(=[O:4])[c:10]1[cH:9][cH:8][c:7]2[c:6](=[O:5])[c:15]([C:16]([OH:17])=[O:18])[cH:14][n:13]3[c:12]2[c:11]1[CH:20]1[CH:19]3[CH2:24][CH2:23][CH2:22][CH2:21]1.[N+:1]([O-:3])(=[O:4])[c:14]1[n:13]2[c:12]3[c:7]([c:6](=[O:5])[c:15]1[C:16]([OH:17])=[O:18])[cH:8][cH:9][cH:10][c:11]3[CH:20]1[CH:19]2[CH2:24][CH2:23][CH2:22][CH2:21]1,US04293694
38,44811,[N+:1]([O-:2])([OH:3])=[O:4].[c:5]1([CH:6]([CH:7]([CH3:8])[CH3:9])[C:10]#[N:11])[cH:12][cH:13][cH:14][cH:15][cH:16]1>S(=O)(=O)(O)O>[N+:1]([O-:2])(=[O:4])[c:14]1[cH:13][cH:12][c:5]([CH:6]([CH:7]([CH3:8])[CH3:9])[C:10]#[N:11])[cH:16][cH:15]1,[N+:1]([O-:2])(=[O:4])[c:14]1[cH:13][cH:12][c:5]([CH:6]([CH:7]([CH3:8])[CH3:9])[C:10]#[N:11])[cH:16][cH:15]1.[N+:1]([O-:2])(=[O:4])[c:16]1[c:5]([CH:6]([CH:7]([CH3:8])[CH3:9])[C:10]#[N:11])[cH:12][cH:13][cH:14][cH:15]1.[N+:1]([O-:2])(=[O:4])[c:15]1[cH:14][cH:13][cH:12][c:5]([CH:6]([CH:7]([CH3:8])[CH3:9])[C:10]#[N:11])[cH:16]1,US04311696
39,45050,[F:1][C:2]([F:3])([F:4])[C:5]([NH:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]1)=[O:17].[N+:18]([O-:19])([OH:20])=[O:21]>FC(F)(F)C(O)=O>[F:1][C:2]([F:3])([F:4])[C:5]([NH:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([N+:18]([O-:20])=[O:21])[cH:16]1)=[O:17],[F:1][C:2]([F:3])([F:4])[C:5]([NH:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[c:15]([N+:18]([O-:20])=[O:21])[cH:16]1)=[O:17].[F:1][C:2]([F:3])([F:4])[C:5]([NH:6][CH2:7][CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][c:16]1[N+:18]([O-:20])=[O:21])=[O:17],US04314944
40,48109,[S:1]([Cl:2])([Cl:3])(=[O:4])=[O:5].[c:6]1([CH3:7])[c:8]([OH:9])[cH:10][cH:11][cH:12][cH:13]1>>[Cl:2][c:12]1[cH:11][cH:10][c:8]([OH:9])[c:6]([CH3:7])[cH:13]1,[Cl:2][c:12]1[cH:11][cH:10][c:8]([OH:9])[c:6]([CH3:7])[cH:13]1.[Cl:2][c:13]1[c:6]([CH3:7])[c:8]([OH:9])[cH:10][cH:11][cH:12]1.[Cl:2][c:10]1[c:8]([OH:9])[c:6]([CH3:7])[cH:13][cH:12][cH:11]1.[Cl:2][c:11]1[cH:10][c:8]([OH:9])[c:6]([CH3:7])[cH:13][cH:12]1,US04345097
41,48998,[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[Cl:26][N:27]1[C:28](=[O:29])[CH2:30][CH2:31][C:32]1=[O:33]>O1CCOCC1>[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[c:18]([Cl:26])[cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[c:18]([Cl:26])[cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[cH:18][c:19]1[Cl:26])[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][c:25]1[Cl:26].[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][c:24]([Cl:26])[cH:25]1.[CH2:1]([n:2]1[c:3]([CH2:4][C:5]#[N:6])[c:7]([Cl:8])[n:9][c:10]1-[c:11]1[cH:12][cH:13][c:14]([N:15]([CH3:16])[CH3:17])[cH:18][cH:19]1)[c:20]1[cH:21][cH:22][c:23]([Cl:26])[cH:24][cH:25]1,US04355040
42,50164,[Br:1][Br:2].[Br:3][c:4]1[c:5]2[c:6]3[c:7]([cH:8][cH:9]1)[NH:10][C:11](=[O:12])[c:13]3[cH:14][cH:15][cH:16]2>C(O)(=O)C>[Br:2][c:8]1[c:7]2[c:6]3[c:5]([c:4]([Br:3])[cH:9]1)[cH:16][cH:15][cH:14][c:13]3[C:11](=[O:12])[NH:10]2,[Br:2][c:8]1[c:7]2[c:6]3[c:5]([c:4]([Br:3])[cH:9]1)[cH:16][cH:15][cH:14][c:13]3[C:11](=[O:12])[NH:10]2.[Br:2][c:9]1[c:4]([Br:3])[c:5]2[c:6]3[c:7]([cH:8]1)[NH:10][C:11](=[O:12])[c:13]3[cH:14][cH:15][cH:16]2.[Br:2][c:16]1[c:5]2[c:4]([Br:3])[cH:9][cH:8][c:7]3[c:6]2[c:13]([cH:14][cH:15]1)[C:11](=[O:12])[NH:10]3.[Br:2][c:14]1[c:13]2[c:6]3[c:5]([c:4]([Br:3])[cH:9][cH:8][c:7]3[NH:10][C:11]2=[O:12])[cH:16][cH:15]1.[Br:2][c:15]1[cH:14][c:13]2[c:6]3[c:5]([c:4]([Br:3])[cH:9][cH:8][c:7]3[NH:10][C:11]2=[O:12])[cH:16]1,US04369188
43,50266,[Cl:1][c:2]1[cH:3][cH:4][c:5]([Cl:6])[cH:7][c:8]1[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1.[N+:15]([O-:16])([OH:17])=[O:18]>S(=O)(=O)(O)O>[Cl:1][c:2]1[cH:3][c:4]([N+:15]([O-:17])=[O:18])[c:5]([Cl:6])[cH:7][c:8]1[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1,[Cl:1][c:2]1[cH:3][c:4]([N+:15]([O-:17])=[O:18])[c:5]([Cl:6])[cH:7][c:8]1[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1.[Cl:1][c:2]1[c:3]([N+:15]([O-:17])=[O:18])[cH:4][c:5]([Cl:6])[cH:7][c:8]1[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1.[Cl:1][c:2]1[cH:3][cH:4][c:5]([Cl:6])[c:7]([N+:15]([O-:17])=[O:18])[c:8]1[CH:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1,US04370340
44,50167,[Br:1][Br:2].[S:3]=[C:4]1[c:5]2[cH:6][cH:7][cH:8][c:9]3[c:10]2[c:11]([cH:12][cH:13][cH:14]3)[N:15]1[CH2:16][C:17]([OH:18])=[O:19]>C(O)(=O)C>[Br:2][c:14]1[c:9]2[cH:8][cH:7][cH:6][c:5]3[c:10]2[c:11]([cH:12][cH:13]1)[N:15]([CH2:16][C:17]([OH:18])=[O:19])[C:4]3=[S:3],[Br:2][c:14]1[c:9]2[cH:8][cH:7][cH:6][c:5]3[c:10]2[c:11]([cH:12][cH:13]1)[N:15]([CH2:16][C:17]([OH:18])=[O:19])[C:4]3=[S:3].[Br:2][c:6]1[c:5]2[c:10]3[c:9]([cH:8][cH:7]1)[cH:14][cH:13][cH:12][c:11]3[N:15]([CH2:16][C:17]([OH:18])=[O:19])[C:4]2=[S:3].[Br:2][c:7]1[cH:6][c:5]2[c:10]3[c:9]([cH:8]1)[cH:14][cH:13][cH:12][c:11]3[N:15]([CH2:16][C:17]([OH:18])=[O:19])[C:4]2=[S:3].[Br:2][c:8]1[cH:7][cH:6][c:5]2[c:10]3[c:9]1[cH:14][cH:13][cH:12][c:11]3[N:15]([CH2:16][C:17]([OH:18])=[O:19])[C:4]2=[S:3].[Br:2][c:12]1[c:11]2[c:10]3[c:5]([cH:6][cH:7][cH:8][c:9]3[cH:14][cH:13]1)[C:4](=[S:3])[N:15]2[CH2:16][C:17]([OH:18])=[O:19].[Br:2][c:13]1[cH:12][c:11]2[c:10]3[c:5]([cH:6][cH:7][cH:8][c:9]3[cH:14]1)[C:4](=[S:3])[N:15]2[CH2:16][C:17]([OH:18])=[O:19],US04369188
45,50274,[Br:1][Br:2].[O:3]=[c:4]1[n:5]([CH2:6][C:7]([O:8][CH3:9])=[O:10])[c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2[s:18]1>O1CCOCC1>[Br:2][c:15]1[c:13]([Cl:14])[cH:12][c:11]2[n:5]([CH2:6][C:7]([O:8][CH3:9])=[O:10])[c:4](=[O:3])[s:18][c:17]2[cH:16]1,[Br:2][c:15]1[c:13]([Cl:14])[cH:12][c:11]2[n:5]([CH2:6][C:7]([O:8][CH3:9])=[O:10])[c:4](=[O:3])[s:18][c:17]2[cH:16]1.[Br:2][c:12]1[c:11]2[n:5]([CH2:6][C:7]([O:8][CH3:9])=[O:10])[c:4](=[O:3])[s:18][c:17]2[cH:16][cH:15][c:13]1[Cl:14].[Br:2][c:16]1[cH:15][c:13]([Cl:14])[cH:12][c:11]2[n:5]([CH2:6][C:7]([O:8][CH3:9])=[O:10])[c:4](=[O:3])[s:18][c:17]21,US04370340
46,51934,[Br:1][Br:2].[CH2:3]([N:4]([CH2:5][CH3:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH3:13]>C(O)(=O)C>[Br:2][c:10]1[cH:9][cH:8][c:7]([N:4]([CH2:3][CH3:13])[CH2:5][CH3:6])[cH:12][cH:11]1,[Br:2][c:10]1[cH:9][cH:8][c:7]([N:4]([CH2:3][CH3:13])[CH2:5][CH3:6])[cH:12][cH:11]1.[Br:2][c:12]1[c:7]([N:4]([CH2:3][CH3:13])[CH2:5][CH3:6])[cH:8][cH:9][cH:10][cH:11]1.[Br:2][c:11]1[cH:10][cH:9][cH:8][c:7]([N:4]([CH2:3][CH3:13])[CH2:5][CH3:6])[cH:12]1,US04386085
47,52490,[Br:1][Br:2].[CH3:3][c:4]1[cH:5][cH:6][nH:7][c:8](=[O:9])[n:10]1>>[Br:2][c:5]1[c:4]([CH3:3])[n:10][c:8](=[O:9])[nH:7][cH:6]1,[Br:2][c:5]1[c:4]([CH3:3])[n:10][c:8](=[O:9])[nH:7][cH:6]1.[Br:2][c:6]1[cH:5][c:4]([CH3:3])[n:10][c:8](=[O:9])[nH:7]1,US04395406
48,52249,[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][cH:7][cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][cH:21]1.[S:22]([Cl:23])([Cl:24])(=[O:25])=[O:26]>C(O)(=O)C>[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][cH:7][cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][c:21]1[Cl:23],[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][cH:7][cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][c:21]1[Cl:23].[CH3:1][O:2][c:3]1[c:4]2[c:5]([c:6]([Cl:23])[cH:7][cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][cH:21]1.[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][c:7]([Cl:23])[cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][cH:21]1.[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][cH:7][c:8]([Cl:23])[c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][cH:21]1.[CH3:1][O:2][c:3]1[c:4]2[c:5]([cH:6][cH:7][cH:8][c:9]2[S:10]([N:11]([CH3:12])[CH3:13])(=[O:14])=[O:15])[c:16]([C:17]([OH:18])=[O:19])[c:20]([Cl:23])[cH:21]1,US04391816
49,53308,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14](=[O:15])[CH3:16])[cH:17][cH:18]1>C1(C)C=CC=CC=1>[Br:1][c:18]1[c:10]([NH2:9])[cH:11][cH:12][c:13]([C:14](=[O:15])[CH3:16])[cH:17]1,[Br:1][c:18]1[c:10]([NH2:9])[cH:11][cH:12][c:13]([C:14](=[O:15])[CH3:16])[cH:17]1.[Br:1][c:17]1[c:13]([C:14](=[O:15])[CH3:16])[cH:12][cH:11][c:10]([NH2:9])[cH:18]1,US04404222
50,54334,[Br:1][Br:2].[F:3][c:4]1[cH:5][cH:6][c:7]([OH:8])[cH:9][cH:10]1>ClCCl>[Br:2][c:9]1[c:7]([OH:8])[cH:6][cH:5][c:4]([F:3])[cH:10]1,[Br:2][c:9]1[c:7]([OH:8])[cH:6][cH:5][c:4]([F:3])[cH:10]1.[Br:2][c:10]1[c:4]([F:3])[cH:5][cH:6][c:7]([OH:8])[cH:9]1,US04414208
51,52524,[CH3:1][N:2]([CH3:3])[CH:4]=[O:5].[c:6]1([N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH:4](=[O:5])[c:22]1[cH:21][cH:20][c:6]([N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:24][cH:23]1,[CH:4](=[O:5])[c:22]1[cH:21][cH:20][c:6]([N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:24][cH:23]1.[CH:4](=[O:5])[c:24]1[c:6]([N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:20][cH:21][cH:22][cH:23]1.[CH:4](=[O:5])[c:23]1[cH:22][cH:21][cH:20][c:6]([N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:24]1,US04395473
52,56237,[N+:1]([O-:2])([OH:3])=[O:4].[NH:5]([c:6]1[cH:7][cH:8][c:9]2[c:10]([cH:11]1)[O:12][CH2:13][O:14]2)[C:15]([CH3:16])=[O:17]>C(O)(=O)C>[N+:1]([O-:3])(=[O:4])[c:7]1[c:6]([NH:5][C:15]([CH3:16])=[O:17])[cH:11][c:10]2[c:9]([cH:8]1)[O:14][CH2:13][O:12]2,[N+:1]([O-:3])(=[O:4])[c:7]1[c:6]([NH:5][C:15]([CH3:16])=[O:17])[cH:11][c:10]2[c:9]([cH:8]1)[O:14][CH2:13][O:12]2.[N+:1]([O-:3])(=[O:4])[c:11]1[c:6]([NH:5][C:15]([CH3:16])=[O:17])[cH:7][cH:8][c:9]2[c:10]1[O:12][CH2:13][O:14]2.[N+:1]([O-:3])(=[O:4])[c:8]1[cH:7][c:6]([NH:5][C:15]([CH3:16])=[O:17])[cH:11][c:10]2[c:9]1[O:14][CH2:13][O:12]2,US04435406
