,reaction_id,rxn_smiles,products_run,PatentNumber
2302,57615,[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([Br:7])[c:8]([Cl:9])[cH:10]2)[c:11](=[O:12])[c:13]([C:14]([OH:15])=[O:16])[cH:17]1)[CH3:18].[CH3:19][N:20]1[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]1>N1C=CC=CC=1>[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([Br:7])[c:8]([N:23]3[CH2:22][CH2:21][N:20]([CH3:19])[CH2:25][CH2:24]3)[cH:10]2)[c:11](=[O:12])[c:13]([C:14]([OH:15])=[O:16])[cH:17]1)[CH3:18],[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([Br:7])[c:8]([N:23]3[CH2:22][CH2:21][N:20]([CH3:19])[CH2:25][CH2:24]3)[cH:10]2)[c:11](=[O:12])[c:13]([C:14]([OH:15])=[O:16])[cH:17]1)[CH3:18].[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([N:23]3[CH2:22][CH2:21][N:20]([CH3:19])[CH2:25][CH2:24]3)[c:8]([Cl:9])[cH:10]2)[c:11](=[O:12])[c:13]([C:14]([OH:15])=[O:16])[cH:17]1)[CH3:18],US04448962
2303,60622,[Cl:1][c:2]1[c:3]([N+:4]([O-:5])=[O:6])[cH:7][cH:8][c:9]([Cl:10])[n:11]1.[NH3:12]>C(O)(C)C>[c:2]1([NH2:12])[c:3]([N+:4]([O-:5])=[O:6])[cH:7][cH:8][c:9]([Cl:10])[n:11]1,[c:2]1([NH2:12])[c:3]([N+:4]([O-:5])=[O:6])[cH:7][cH:8][c:9]([Cl:10])[n:11]1.[Cl:1][c:2]1[c:3]([N+:4]([O-:5])=[O:6])[cH:7][cH:8][c:9]([NH2:12])[n:11]1,US04481205
2304,59668,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([F:13])[cH:14]2)[n:15]([CH:16]=[CH2:17])[cH:18]1)=[O:19])[CH3:20].[CH3:21][N:22]1[CH2:23][CH2:24][NH:25][CH2:26][CH2:27]1>N1C=CC=CC=1>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:25]3[CH2:24][CH2:23][N:22]([CH3:21])[CH2:27][CH2:26]3)[c:12]([F:13])[cH:14]2)[n:15]([CH:16]=[CH2:17])[cH:18]1)=[O:19])[CH3:20],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:25]3[CH2:24][CH2:23][N:22]([CH3:21])[CH2:27][CH2:26]3)[c:12]([F:13])[cH:14]2)[n:15]([CH:16]=[CH2:17])[cH:18]1)=[O:19])[CH3:20].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([N:25]3[CH2:24][CH2:23][N:22]([CH3:21])[CH2:27][CH2:26]3)[cH:14]2)[n:15]([CH:16]=[CH2:17])[cH:18]1)=[O:19])[CH3:20],US04472579
2305,59665,[CH3:1][O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19].[NH:20]1[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]1>N1C=CC=CC=1>[CH3:1][O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:20]3[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]3)[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19],[CH3:1][O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:20]3[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]3)[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19].[CH3:1][O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([N:20]3[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]3)[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19],US04472579
2306,59663,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19])[CH3:20].[NH:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1>C(N(CC)CC)C>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:21]3[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]3)[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19])[CH3:20],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([N:21]3[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]3)[c:12]([F:13])[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19])[CH3:20].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[c:8]([cH:9][c:10]([Cl:11])[c:12]([N:21]3[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]3)[cH:14]2)[n:15]([CH2:16][CH3:17])[cH:18]1)=[O:19])[CH3:20],US04472579
2307,63304,[Cl:1][c:2]1[cH:3][n:4][c:5]2[c:6]([cH:7]1)[cH:8][cH:9][c:10]([Cl:11])[c:12]2[C:13]#[N:14].[NH3:15]>CO>[Cl:1][c:2]1[cH:3][n:4][c:5]2[c:6]([cH:7]1)[cH:8][cH:9][c:10]([NH2:15])[c:12]2[C:13]#[N:14],[Cl:1][c:2]1[cH:3][n:4][c:5]2[c:6]([cH:7]1)[cH:8][cH:9][c:10]([NH2:15])[c:12]2[C:13]#[N:14].[c:2]1([NH2:15])[cH:3][n:4][c:5]2[c:6]([cH:7]1)[cH:8][cH:9][c:10]([Cl:11])[c:12]2[C:13]#[N:14],US04511393
2308,63301,[CH2:1]([NH:2][CH2:3][CH2:4][CH2:5][CH3:6])[CH2:7][CH2:8][CH3:9].[Cl:10][c:11]1[cH:12][n:13][c:14]2[c:15]([cH:16]1)[cH:17][cH:18][c:19]([Cl:20])[c:21]2[C:22]#[N:23]>COC(O)CC>[CH2:1]([N:2]([CH2:3][CH2:4][CH2:5][CH3:6])[c:19]1[cH:18][cH:17][c:15]2[c:14]([n:13][cH:12][c:11]([Cl:10])[cH:16]2)[c:21]1[C:22]#[N:23])[CH2:7][CH2:8][CH3:9],[CH2:1]([N:2]([CH2:3][CH2:4][CH2:5][CH3:6])[c:19]1[cH:18][cH:17][c:15]2[c:14]([n:13][cH:12][c:11]([Cl:10])[cH:16]2)[c:21]1[C:22]#[N:23])[CH2:7][CH2:8][CH3:9].[CH2:1]([N:2]([CH2:3][CH2:4][CH2:5][CH3:6])[c:11]1[cH:12][n:13][c:14]2[c:15]([cH:16]1)[cH:17][cH:18][c:19]([Cl:20])[c:21]2[C:22]#[N:23])[CH2:7][CH2:8][CH3:9],US04511393
2309,66670,[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19].[NH:20]1[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]1>CS(C)=O>[c:2]1([N:20]2[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]2)[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19],[c:2]1([N:20]2[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]2)[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19].[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[N:20]1[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]1,US04547503
2310,68591,[CH3:1][N:2]1[CH2:3][CH2:4][NH:5][CH2:6][CH2:7]1.[Cl:8][c:9]1[cH:10][c:11]2[c:12]([c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19][n:20]2[CH:21]2[CH2:22][CH2:23]2)[cH:24][c:25]1[F:26]>CS(C)=O>[CH3:1][N:2]1[CH2:3][CH2:4][N:5]([c:9]2[cH:10][c:11]3[c:12]([c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19][n:20]3[CH:21]3[CH2:22][CH2:23]3)[cH:24][c:25]2[F:26])[CH2:6][CH2:7]1,[CH3:1][N:2]1[CH2:3][CH2:4][N:5]([c:9]2[cH:10][c:11]3[c:12]([c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19][n:20]3[CH:21]3[CH2:22][CH2:23]3)[cH:24][c:25]2[F:26])[CH2:6][CH2:7]1.[CH3:1][N:2]1[CH2:3][CH2:4][N:5]([c:25]2[c:9]([Cl:8])[cH:10][c:11]3[c:12]([c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19][n:20]3[CH:21]3[CH2:22][CH2:23]3)[cH:24]2)[CH2:6][CH2:7]1,US04563459
2311,68592,[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19].[OH:20][CH2:21][CH2:22][N:23]1[CH2:24][CH2:25][NH:26][CH2:27][CH2:28]1>CS(C)=O>[c:2]1([N:26]2[CH2:25][CH2:24][N:23]([CH2:22][CH2:21][OH:20])[CH2:28][CH2:27]2)[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19],[c:2]1([N:26]2[CH2:25][CH2:24][N:23]([CH2:22][CH2:21][OH:20])[CH2:28][CH2:27]2)[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[F:19].[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6](=[O:7])[c:8]([C:9]([OH:10])=[O:11])[cH:12][n:13]2[CH:14]2[CH2:15][CH2:16]2)[cH:17][c:18]1[N:26]1[CH2:25][CH2:24][N:23]([CH2:22][CH2:21][OH:20])[CH2:28][CH2:27]1,US04563459
2312,69906,[F:1][c:2]1[c:3](=[O:4])[nH:5][c:6](=[O:7])[nH:8][cH:9]1.[P:10]12(=[S:11])[S:12][P:13]3(=[S:14])[S:15][P:16](=[S:17])([S:18][P:19](=[S:20])([S:21]3)[S:22]1)[S:23]2>O1CCOCC1>[F:1][c:2]1[c:3](=[S:14])[nH:5][c:6](=[O:7])[nH:8][cH:9]1,[F:1][c:2]1[c:3](=[S:14])[nH:5][c:6](=[O:7])[nH:8][cH:9]1.[F:1][c:2]1[c:3](=[O:4])[nH:5][c:6](=[S:14])[nH:8][cH:9]1,US04581357
2313,73251,[CH:1]([OH:2])([CH2:3][CH3:4])[CH3:5].[F:6][c:7]1[c:8]([C:9]#[N:10])[c:11]([F:12])[c:13]([C:14]#[N:15])[c:16]([F:17])[c:18]1[F:19]>C(#N)C>[CH:1]([O:2][c:16]1[c:13]([C:14]#[N:15])[c:11]([F:12])[c:8]([C:9]#[N:10])[c:7]([F:6])[c:18]1[F:19])([CH2:3][CH3:4])[CH3:5],[CH:1]([O:2][c:16]1[c:13]([C:14]#[N:15])[c:11]([F:12])[c:8]([C:9]#[N:10])[c:7]([F:6])[c:18]1[F:19])([CH2:3][CH3:4])[CH3:5].[CH:1]([O:2][c:11]1[c:8]([C:9]#[N:10])[c:7]([F:6])[c:18]([F:19])[c:16]([F:17])[c:13]1[C:14]#[N:15])([CH2:3][CH3:4])[CH3:5].[CH:1]([O:2][c:18]1[c:7]([F:6])[c:8]([C:9]#[N:10])[c:11]([F:12])[c:13]([C:14]#[N:15])[c:16]1[F:17])([CH2:3][CH3:4])[CH3:5],US04614742
2315,73121,[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH3:8])[c:9](=[O:10])[n:11]([CH3:12])[c:13](=[O:14])[cH:15]2)[cH:16][cH:17][c:18]1[O:19][CH3:20].[P:21]12(=[S:22])[S:23][P:24]3(=[S:25])[S:26][P:27](=[S:28])([S:29][P:30](=[S:31])([S:32]3)[S:33]1)[S:34]2>N1C=CC=CC=1>[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH3:8])[c:9](=[O:10])[n:11]([CH3:12])[c:13](=[S:25])[cH:15]2)[cH:16][cH:17][c:18]1[O:19][CH3:20],[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH3:8])[c:9](=[O:10])[n:11]([CH3:12])[c:13](=[S:25])[cH:15]2)[cH:16][cH:17][c:18]1[O:19][CH3:20].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH3:8])[c:9](=[S:25])[n:11]([CH3:12])[c:13](=[O:14])[cH:15]2)[cH:16][cH:17][c:18]1[O:19][CH3:20],US04612376
2316,73122,[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH2:8][CH3:9])[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[O:15])[cH:16]2)[cH:17][cH:18][c:19]1[O:20][CH3:21].[P:22]12(=[S:23])[S:24][P:25]3(=[S:26])[S:27][P:28](=[S:29])([S:30][P:31](=[S:32])([S:33]3)[S:34]1)[S:35]2>N1C=CC=CC=1>[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH2:8][CH3:9])[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[S:26])[cH:16]2)[cH:17][cH:18][c:19]1[O:20][CH3:21],[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH2:8][CH3:9])[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[S:26])[cH:16]2)[cH:17][cH:18][c:19]1[O:20][CH3:21].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[n:7]([CH2:8][CH3:9])[c:10](=[S:26])[n:12]([CH3:13])[c:14](=[O:15])[cH:16]2)[cH:17][cH:18][c:19]1[O:20][CH3:21],US04612376
2317,75507,[CH3:1][NH2:2].[NH2:3][CH2:4][c:5]1[s:6][cH:7][c:8](-[c:9]2[c:10]([F:11])[c:12]3[c:13]([c:14](=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][n:21]3[CH2:22][CH3:23])[cH:24][c:25]2[F:26])[n:27]1>>[CH3:1][NH:2][c:10]1[c:9](-[c:8]2[cH:7][s:6][c:5]([CH2:4][NH2:3])[n:27]2)[c:25]([F:26])[cH:24][c:13]2[c:12]1[n:21]([CH2:22][CH3:23])[cH:20][c:16]([C:17]([OH:18])=[O:19])[c:14]2=[O:15],[CH3:1][NH:2][c:10]1[c:9](-[c:8]2[cH:7][s:6][c:5]([CH2:4][NH2:3])[n:27]2)[c:25]([F:26])[cH:24][c:13]2[c:12]1[n:21]([CH2:22][CH3:23])[cH:20][c:16]([C:17]([OH:18])=[O:19])[c:14]2=[O:15].[CH3:1][NH:2][c:25]1[c:9](-[c:8]2[cH:7][s:6][c:5]([CH2:4][NH2:3])[n:27]2)[c:10]([F:11])[c:12]2[c:13]([c:14](=[O:15])[c:16]([C:17]([OH:18])=[O:19])[cH:20][n:21]2[CH2:22][CH3:23])[cH:24]1,US04638067
2318,75512,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[NH:21]1[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]1>C(#N)C>[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:21]4[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:21]4[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([N:21]4[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]4)[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[N:21]3[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]3)[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,US04638067
2319,75520,[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]2[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]1)[CH3:19].[CH2:20]([N:21]([CH2:22][CH3:23])[CH2:24][CH:25]1[CH2:26][CH2:27][NH:28][CH2:29]1)[CH3:30]>C(#N)C>[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([F:7])[c:8]([N:28]3[CH2:27][CH2:26][CH:25]([CH2:24][N:21]([CH2:20][CH3:30])[CH2:22][CH3:23])[CH2:29]3)[c:10]2[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]1)[CH3:19],[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([F:7])[c:8]([N:28]3[CH2:27][CH2:26][CH:25]([CH2:24][N:21]([CH2:20][CH3:30])[CH2:22][CH3:23])[CH2:29]3)[c:10]2[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]1)[CH3:19].[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([N:28]3[CH2:27][CH2:26][CH:25]([CH2:24][N:21]([CH2:20][CH3:30])[CH2:22][CH3:23])[CH2:29]3)[c:8]([F:9])[c:10]2[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]1)[CH3:19].[CH2:1]([n:2]1[c:3]2[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]2[N:28]2[CH2:27][CH2:26][CH:25]([CH2:24][N:21]([CH2:20][CH3:30])[CH2:22][CH3:23])[CH2:29]2)[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]1)[CH3:19],US04638067
2320,75766,[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][n:11][cH:12]1.[S:13]([OH:14])(=[O:15])([c:16]1[cH:17][cH:18][c:19]([NH2:20])[cH:21][cH:22]1)=[O:23]>O.C(O)C>[c:2]1([NH:20][c:19]2[cH:18][cH:17][c:16]([S:13]([OH:14])(=[O:15])=[O:23])[cH:22][cH:21]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][n:11][cH:12]1,[c:2]1([NH:20][c:19]2[cH:18][cH:17][c:16]([S:13]([OH:14])(=[O:15])=[O:23])[cH:22][cH:21]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][n:11][cH:12]1.[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([NH:20][c:19]3[cH:18][cH:17][c:16]([S:13]([OH:14])(=[O:15])=[O:23])[cH:22][cH:21]3)[cH:8][cH:9]2)[n:10][n:11][cH:12]1,US04640920
2321,77306,[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([F:6])[c:7]([F:8])[c:9]([F:10])[c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20].[NH:21]1[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]1>C(#N)C.C(OCC)C>[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([F:6])[c:7]([F:8])[c:9]([N:21]3[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]3)[c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20],[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([F:6])[c:7]([F:8])[c:9]([N:21]3[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]3)[c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20].[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([N:21]3[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]3)[c:7]([F:8])[c:9]([F:10])[c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20].[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([F:6])[c:7]([N:21]3[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]3)[c:9]([F:10])[c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20].[CH2:1]([n:2]1[c:3]2[c:4]([c:5]([F:6])[c:7]([F:8])[c:9]([F:10])[c:11]2[N:21]2[CH2:22][CH2:23][CH:24]([CH2:25][NH2:26])[CH2:27]2)[c:13](=[O:14])[c:15]([C:16]([OH:17])=[O:18])[cH:19]1)[CH3:20],US04657913
2322,78028,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[OH:21][CH:22]1[CH2:23][CH2:24][NH:25][CH2:26]1>C(#N)C>[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:25]4[CH2:24][CH2:23][CH:22]([OH:21])[CH2:26]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:25]4[CH2:24][CH2:23][CH:22]([OH:21])[CH2:26]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([N:25]4[CH2:24][CH2:23][CH:22]([OH:21])[CH2:26]4)[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[N:25]3[CH2:24][CH2:23][CH:22]([OH:21])[CH2:26]3)[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,US04663457
2323,78027,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[NH:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1>C(#N)C>[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:21]4[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([N:21]4[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]4)[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([N:21]4[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]4)[c:8]([F:9])[c:10]3[F:11])[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1.[CH:1]1([n:2]2[c:3]3[c:4]([cH:5][c:6]([F:7])[c:8]([F:9])[c:10]3[N:21]3[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]3)[c:12](=[O:13])[c:14]([C:15]([OH:16])=[O:17])[cH:18]2)[CH2:19][CH2:20]1,US04663457
2324,81878,[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([F:7])[c:8]1[F:9])[n:10]([CH:11]1[CH2:12][CH2:13]1)[cH:14][c:15]([C:16]([OH:17])=[O:18])[c:19]2=[O:20].[NH:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1>N1C=CC=CC=1>[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([F:7])[c:8]1[N:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1)[n:10]([CH:11]1[CH2:12][CH2:13]1)[cH:14][c:15]([C:16]([OH:17])=[O:18])[c:19]2=[O:20],[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([F:7])[c:8]1[N:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1)[n:10]([CH:11]1[CH2:12][CH2:13]1)[cH:14][c:15]([C:16]([OH:17])=[O:18])[c:19]2=[O:20].[c:2]1([N:21]2[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]2)[cH:3][c:4]2[c:5]([c:6]([F:7])[c:8]1[F:9])[n:10]([CH:11]1[CH2:12][CH2:13]1)[cH:14][c:15]([C:16]([OH:17])=[O:18])[c:19]2=[O:20].[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([N:21]3[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]3)[c:8]1[F:9])[n:10]([CH:11]1[CH2:12][CH2:13]1)[cH:14][c:15]([C:16]([OH:17])=[O:18])[c:19]2=[O:20],US04703047
