,reaction_id,templates,rxn_smiles,products_run,yield,rxnname,N_atom,max_MW,charged,max_N_stereoisomers,bond_changes,aromatic,incorrect
386,ebafc59e151311ea81f9b7db9d39a498,"[#7;a:1]:[cH;D2;+0:2]:[c,n:3].[O;-;D1;H0:4]-[N+;H0;D3:5](=[O;D1;H0:6])-[OH;D1;+0:7]>>[#7;a:1]:[c;H0;D3;+0:2](:[c,n:3])-[N+;H0;D3:5](-[O;-;D1;H0:4])=[O;D1;H0:6]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8]2[cH:9][cH:10][cH:11][c:12]([C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:18]2[n:19]1.[O-:20][N+:21](=[O:22])[OH:23]>O.O=S(=O)(O)O.O[Na]>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]([N+:21]([O-:20])=[O:22])[n:8]2[cH:9][cH:10][cH:11][c:12]([C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:18]2[n:19]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]([N+:21]([O-:20])=[O:22])[n:8]2[cH:9][cH:10][cH:11][c:12]([C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:18]2[n:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8]2[c:9]([N+:21]([O-:20])=[O:22])[cH:10][cH:11][c:12]([C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:18]2[n:19]1,53.8,Nitration,23,307.08043513600006,True,1,"{('21', '7', 1.0), ('21', '23', 0.0)}",True,False
387,ebb0b85a151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]1[NH:7][c:8]2[cH:9][cH:10][cH:11][c:12]3[cH:13][cH:14][cH:15][c:16]1[c:17]23>CC(=O)O>[O-:1][N+:2](=[O:3])[c:11]1[cH:10][cH:9][c:8]2[c:17]3[c:12]1[cH:13][cH:14][cH:15][c:16]3[C:6](=[O:5])[NH:7]2,[O-:1][N+:2](=[O:3])[c:11]1[cH:10][cH:9][c:8]2[c:17]3[c:12]1[cH:13][cH:14][cH:15][c:16]3[C:6](=[O:5])[NH:7]2.[O-:1][N+:2](=[O:3])[c:9]1[c:8]2[c:17]3[c:12]([cH:11][cH:10]1)[cH:13][cH:14][cH:15][c:16]3[C:6](=[O:5])[NH:7]2.[O-:1][N+:2](=[O:3])[c:10]1[cH:9][c:8]2[c:17]3[c:12]([cH:11]1)[cH:13][cH:14][cH:15][c:16]3[C:6](=[O:5])[NH:7]2.[O-:1][N+:2](=[O:3])[c:13]1[c:12]2[cH:11][cH:10][cH:9][c:8]3[c:17]2[c:16]([cH:15][cH:14]1)[C:6](=[O:5])[NH:7]3.[O-:1][N+:2](=[O:3])[c:14]1[cH:13][c:12]2[cH:11][cH:10][cH:9][c:8]3[c:17]2[c:16]([cH:15]1)[C:6](=[O:5])[NH:7]3.[O-:1][N+:2](=[O:3])[c:15]1[cH:14][cH:13][c:12]2[cH:11][cH:10][cH:9][c:8]3[c:17]2[c:16]1[C:6](=[O:5])[NH:7]3,51.0,Nitration,17,214.037842052,True,1,"{('11', '2', 1.0), ('2', '4', 0.0)}",True,False
388,ebb18b4a151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[n:13]2[cH:14][cH:15][n:16][cH:17]2)[cH:18][cH:19]1.[O-:20][N+:21](=[O:22])[OH:23]>O.O>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[n:13]2[cH:14][cH:15][n:16][cH:17]2)[cH:18][c:19]1[N+:21]([O-:20])=[O:22],[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[c:10]([N+:21]([O-:20])=[O:22])[cH:11][c:12](-[n:13]2[cH:14][cH:15][n:16][cH:17]2)[cH:18][cH:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][c:11]([N+:21]([O-:20])=[O:22])[c:12](-[n:13]2[cH:14][cH:15][n:16][cH:17]2)[cH:18][cH:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[n:13]2[c:14]([N+:21]([O-:20])=[O:22])[cH:15][n:16][cH:17]2)[cH:18][cH:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[n:13]2[cH:14][cH:15][n:16][c:17]2[N+:21]([O-:20])=[O:22])[cH:18][cH:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[n:13]2[cH:14][c:15]([N+:21]([O-:20])=[O:22])[n:16][cH:17]2)[cH:18][cH:19]1,80.0,Nitration,23,304.08076948400003,True,1,"{('19', '21', 1.0), ('21', '23', 0.0)}",True,False
389,ebc6cb4a151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[CH:6][c:7]1[cH:8][c:9]([CH2:10][Cl:11])[cH:12][cH:13][c:14]1[OH:15]>CC(=O)O>[O-:1][N+:2](=[O:3])[c:13]1[cH:12][c:9]([CH2:10][Cl:11])[cH:8][c:7]([CH:6]=[O:5])[c:14]1[OH:15],[O-:1][N+:2](=[O:3])[c:13]1[cH:12][c:9]([CH2:10][Cl:11])[cH:8][c:7]([CH:6]=[O:5])[c:14]1[OH:15].[O-:1][N+:2](=[O:3])[c:8]1[c:7]([CH:6]=[O:5])[c:14]([OH:15])[cH:13][cH:12][c:9]1[CH2:10][Cl:11].[O-:1][N+:2](=[O:3])[c:12]1[c:9]([CH2:10][Cl:11])[cH:8][c:7]([CH:6]=[O:5])[c:14]([OH:15])[cH:13]1,53.0,Nitration,15,214.998535352,True,1,"{('13', '2', 1.0), ('2', '4', 0.0)}",True,False
390,ebd7420e151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[CH2:8][c:9]1[cH:10][c:11]([F:12])[cH:13][c:14]([F:15])[cH:16]1>O.O.O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:16]1[c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:10][c:11]([F:12])[cH:13][c:14]1[F:15],[O-:1][N+:2](=[O:3])[c:10]1[c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:16][c:14]([F:15])[cH:13][c:11]1[F:12].[O-:1][N+:2](=[O:3])[c:13]1[c:11]([F:12])[cH:10][c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:16][c:14]1[F:15],82.44,Nitration,16,217.01866408,True,1,"{('16', '2', 1.0), ('2', '4', 0.0)}",True,False
391,ebddf504151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[c:8]1[C:9](=[O:10])[C:11](=[O:12])[NH:13]2.[O-:14][N+:15](=[O:16])[OH:17]>O.O>[CH3:1][CH2:2][c:3]1[c:4]([N+:15]([O-:14])=[O:16])[cH:5][cH:6][c:7]2[c:8]1[C:9](=[O:10])[C:11](=[O:12])[NH:13]2,[CH3:1][CH2:2][c:3]1[c:4]([N+:15]([O-:14])=[O:16])[cH:5][cH:6][c:7]2[c:8]1[C:9](=[O:10])[C:11](=[O:12])[NH:13]2.[CH3:1][CH2:2][c:3]1[cH:4][c:5]([N+:15]([O-:14])=[O:16])[cH:6][c:7]2[c:8]1[C:9](=[O:10])[C:11](=[O:12])[NH:13]2.[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([N+:15]([O-:14])=[O:16])[c:7]2[c:8]1[C:9](=[O:10])[C:11](=[O:12])[NH:13]2,52.0,Nitration,17,220.04840673599998,True,1,"{('15', '4', 1.0), ('15', '17', 0.0)}",True,False
392,ebe5f6f0151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]1[C:7](=[O:8])[N:9]2[CH2:10][CH2:11][O:12][c:13]3[cH:14][cH:15][cH:16][c:17]1[c:18]32>O.CC(=O)OC(C)=O>[O-:1][N+:2](=[O:3])[c:15]1[cH:14][c:13]2[c:18]3[c:17]([cH:16]1)[C:6](=[O:5])[C:7](=[O:8])[N:9]3[CH2:10][CH2:11][O:12]2,[O-:1][N+:2](=[O:3])[c:15]1[cH:14][c:13]2[c:18]3[c:17]([cH:16]1)[C:6](=[O:5])[C:7](=[O:8])[N:9]3[CH2:10][CH2:11][O:12]2.[O-:1][N+:2](=[O:3])[c:14]1[c:13]2[c:18]3[c:17]([cH:16][cH:15]1)[C:6](=[O:5])[C:7](=[O:8])[N:9]3[CH2:10][CH2:11][O:12]2.[O-:1][N+:2](=[O:3])[c:16]1[cH:15][cH:14][c:13]2[c:18]3[c:17]1[C:6](=[O:5])[C:7](=[O:8])[N:9]3[CH2:10][CH2:11][O:12]2,65.5,Nitration,18,234.027671292,True,1,"{('15', '2', 1.0), ('2', '4', 0.0)}",True,False
393,ebe8f33c151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]([Br:13])[c:14]2[cH:15][cH:16][cH:17][n:18][c:19]12.[O-:20][N+:21](=[O:22])[OH:23]>O.O>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[c:10]([N+:21]([O-:20])=[O:22])[cH:11][c:12]([Br:13])[c:14]2[cH:15][cH:16][cH:17][n:18][c:19]12,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[c:10]([N+:21]([O-:20])=[O:22])[cH:11][c:12]([Br:13])[c:14]2[cH:15][cH:16][cH:17][n:18][c:19]12.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][c:11]([N+:21]([O-:20])=[O:22])[c:12]([Br:13])[c:14]2[cH:15][cH:16][cH:17][n:18][c:19]12.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]([Br:13])[c:14]2[c:15]([N+:21]([O-:20])=[O:22])[cH:16][cH:17][n:18][c:19]12.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]([Br:13])[c:14]2[cH:15][c:16]([N+:21]([O-:20])=[O:22])[cH:17][n:18][c:19]12.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]([Br:13])[c:14]2[cH:15][cH:16][c:17]([N+:21]([O-:20])=[O:22])[n:18][c:19]12,88.0,Nitration,23,366.98038252,True,1,"{('10', '21', 1.0), ('21', '23', 0.0)}",True,False
394,ebe8f756151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7]([CH3:8])=[O:9])[c:10]2[c:11]1[CH2:12][CH2:13][CH2:14][CH2:15]2.[O-:16][N+:17](=[O:18])[OH:19]>CC(=O)OC(C)=O.O=S(=O)(O)O>[CH3:1][O:2][c:3]1[c:4]([N+:17]([O-:16])=[O:18])[cH:5][c:6]([C:7]([CH3:8])=[O:9])[c:10]2[c:11]1[CH2:12][CH2:13][CH2:14][CH2:15]2,[CH3:1][O:2][c:3]1[c:4]([N+:17]([O-:16])=[O:18])[cH:5][c:6]([C:7]([CH3:8])=[O:9])[c:10]2[c:11]1[CH2:12][CH2:13][CH2:14][CH2:15]2.[CH3:1][O:2][c:3]1[cH:4][c:5]([N+:17]([O-:16])=[O:18])[c:6]([C:7]([CH3:8])=[O:9])[c:10]2[c:11]1[CH2:12][CH2:13][CH2:14][CH2:15]2,59.0,Nitration,19,249.10010796,True,1,"{('17', '19', 0.0), ('17', '4', 1.0)}",True,False
395,ebf63376151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[s:19]1.[O-:20][N+:21](=[O:22])[OH:23]>CC(=O)OC(C)=O.CC(=O)O>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[c:10]([N+:21]([O-:20])=[O:22])[cH:11][c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[s:19]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[c:10]([N+:21]([O-:20])=[O:22])[cH:11][c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[s:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][c:11]([N+:21]([O-:20])=[O:22])[c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[s:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[c:13]2[c:14]([N+:21]([O-:20])=[O:22])[cH:15][cH:16][cH:17][cH:18]2)[s:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[c:13]2[cH:14][c:15]([N+:21]([O-:20])=[O:22])[cH:16][cH:17][cH:18]2)[s:19]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12](-[c:13]2[cH:14][cH:15][c:16]([N+:21]([O-:20])=[O:22])[cH:17][cH:18]2)[s:19]1,82.0,Nitration,23,320.046692484,True,1,"{('10', '21', 1.0), ('21', '23', 0.0)}",True,False
396,ebfaa3c0151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([OH:8])[cH:9][cH:10]1.[O-:11][N+:12](=[O:13])[OH:14]>O.O=S(=O)(O)O>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([OH:8])[c:9]([N+:12]([O-:11])=[O:13])[cH:10]1,[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([N+:12]([O-:11])=[O:13])[c:7]([OH:8])[cH:9][cH:10]1.[CH3:1][C:2](=[O:3])[c:4]1[c:5]([N+:12]([O-:11])=[O:13])[cH:6][c:7]([OH:8])[cH:9][cH:10]1,79.8,Nitration,14,181.037507704,True,1,"{('12', '9', 1.0), ('12', '14', 0.0)}",True,False
397,ebfa9dee151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:9][c:10]([OH:11])[cH:12][cH:13]1.[O-:14][N+:15](=[O:16])[OH:17]>c1ccccc1.CC(=O)O.O>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:9][c:10]([OH:11])[c:12]([N+:15]([O-:14])=[O:16])[cH:13]1,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][c:9]([N+:15]([O-:14])=[O:16])[c:10]([OH:11])[cH:12][cH:13]1.[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[c:8]([N+:15]([O-:14])=[O:16])[cH:9][c:10]([OH:11])[cH:12][cH:13]1,92.6,Nitration,17,223.12084340400003,True,1,"{('12', '15', 1.0), ('15', '17', 0.0)}",True,False
398,ebff50b4151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[c:8]1[c:9]([Cl:10])[cH:11][cH:12][c:13]([Cl:14])[c:15]1[Cl:16]>O.O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:11]1[c:9]([Cl:10])[c:8]([C:6](=[O:5])[OH:7])[c:15]([Cl:16])[c:13]([Cl:14])[cH:12]1,[O-:1][N+:2](=[O:3])[c:11]1[c:9]([Cl:10])[c:8]([C:6](=[O:5])[OH:7])[c:15]([Cl:16])[c:13]([Cl:14])[cH:12]1.[O-:1][N+:2](=[O:3])[c:12]1[cH:11][c:9]([Cl:10])[c:8]([C:6](=[O:5])[OH:7])[c:15]([Cl:16])[c:13]1[Cl:14],94.0,Nitration,16,268.90494058400003,True,1,"{('11', '2', 1.0), ('2', '4', 0.0)}",True,False
399,ebff4330151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[O-:26][N+:27](=[O:28])[OH:29]>O.O>[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][c:8]([N+:27]([O-:26])=[O:28])[cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2,[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][c:8]([N+:27]([O-:26])=[O:28])[cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[c:7]([N+:27]([O-:26])=[O:28])[cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][c:9]([N+:27]([O-:26])=[O:28])[cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][cH:9][c:10]([N+:27]([O-:26])=[O:28])[c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[c:17]([N+:27]([O-:26])=[O:28])[cH:18][n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2.[CH3:1][c:2]1[nH:3][n:4]([CH2:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]2[n:14][c:15](-[c:16]3[cH:17][c:18]([N+:27]([O-:26])=[O:28])[n:19][cH:20][cH:21]3)[n:22][c:23](=[O:24])[c:25]1-2,99.0,Nitration,29,396.07376595600005,True,1,"{('27', '29', 0.0), ('27', '8', 1.0)}",True,False
400,d7c3c062151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]2[c:7]([cH:8]1)[N:9]([C:10]([CH3:11])=[O:12])[CH2:13][CH2:14]2.[O-:15][N+:16](=[O:17])[OH:18]>O.CC(=O)OC(C)=O.O=C(O)O[Na]>[CH3:1][c:2]1[c:3]([N+:16]([O-:15])=[O:17])[c:4]([CH3:5])[c:6]2[c:7]([cH:8]1)[N:9]([C:10]([CH3:11])=[O:12])[CH2:13][CH2:14]2,[CH3:1][c:2]1[c:3]([N+:16]([O-:15])=[O:17])[c:4]([CH3:5])[c:6]2[c:7]([cH:8]1)[N:9]([C:10]([CH3:11])=[O:12])[CH2:13][CH2:14]2.[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]2[c:7]([c:8]1[N+:16]([O-:15])=[O:17])[N:9]([C:10]([CH3:11])=[O:12])[CH2:13][CH2:14]2,74.57,Nitration,18,234.100442308,True,1,"{('16', '3', 1.0), ('16', '18', 0.0)}",True,False
