,reaction_id,rxn_smiles,products_run,PatentNumber
3337,56157,[C:1]([O:2][C:3](=[O:4])[CH2:5][CH3:6])(=[O:7])[CH2:8][CH3:9].[OH:10][C@H:11]1[CH2:12][C@@:13]2([CH3:14])[C@@H:15]([CH2:16][CH2:17][C@:18]2([O:19][C:20](=[O:21])[CH2:22][O:23][CH3:24])[C:25](=[O:26])[CH2:27][OH:28])[C@H:29]2[C@H:30]1[C@:31]1([CH3:32])[C:33](=[CH:34][C:35](=[O:36])[CH:37]=[CH:38]1)[C@@H:39]([CH3:40])[CH2:41]2>>[C:3](=[O:7])([CH2:8][CH3:9])[O:28][CH2:27][C:25]([C@:18]1([O:19][C:20](=[O:21])[CH2:22][O:23][CH3:24])[C@@:13]2([CH3:14])[CH2:12][C@H:11]([OH:10])[C@H:30]3[C@H:29]([C@@H:15]2[CH2:16][CH2:17]1)[CH2:41][C@H:39]([CH3:40])[C:33]1=[CH:34][C:35](=[O:36])[CH:37]=[CH:38][C@:31]31[CH3:32])=[O:26],[C:3](=[O:7])([CH2:8][CH3:9])[O:28][CH2:27][C:25]([C@:18]1([O:19][C:20](=[O:21])[CH2:22][O:23][CH3:24])[C@@:13]2([CH3:14])[CH2:12][C@H:11]([OH:10])[C@H:30]3[C@H:29]([C@@H:15]2[CH2:16][CH2:17]1)[CH2:41][C@H:39]([CH3:40])[C:33]1=[CH:34][C:35](=[O:36])[CH:37]=[CH:38][C@:31]31[CH3:32])=[O:26].[C:3](=[O:7])([CH2:8][CH3:9])[O:10][C@H:11]1[CH2:12][C@@:13]2([CH3:14])[C@@H:15]([CH2:16][CH2:17][C@:18]2([O:19][C:20](=[O:21])[CH2:22][O:23][CH3:24])[C:25](=[O:26])[CH2:27][OH:28])[C@H:29]2[C@H:30]1[C@:31]1([CH3:32])[C:33](=[CH:34][C:35](=[O:36])[CH:37]=[CH:38]1)[C@@H:39]([CH3:40])[CH2:41]2,US04435390
3338,56158,[C:1]([O:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7])(=[O:8])[CH:9]([CH3:10])[CH3:11].[OH:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[O:23])[CH2:24][O:25][CH3:26])[C:27](=[O:28])[CH2:29][OH:30])[C@H:31]2[C@H:32]1[C@:33]1([CH3:34])[C:35](=[CH:36][C:37](=[O:38])[CH:39]=[CH:40]1)[C@@H:41]([CH3:42])[CH2:43]2>>[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:30][CH2:29][C:27]([C@:20]1([O:21][C:22](=[O:23])[CH2:24][O:25][CH3:26])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:32]3[C@H:31]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:43][C@H:41]([CH3:42])[C:35]1=[CH:36][C:37](=[O:38])[CH:39]=[CH:40][C@:33]31[CH3:34])=[O:28],[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:30][CH2:29][C:27]([C@:20]1([O:21][C:22](=[O:23])[CH2:24][O:25][CH3:26])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:32]3[C@H:31]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:43][C@H:41]([CH3:42])[C:35]1=[CH:36][C:37](=[O:38])[CH:39]=[CH:40][C@:33]31[CH3:34])=[O:28].[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[O:23])[CH2:24][O:25][CH3:26])[C:27](=[O:28])[CH2:29][OH:30])[C@H:31]2[C@H:32]1[C@:33]1([CH3:34])[C:35](=[CH:36][C:37](=[O:38])[CH:39]=[CH:40]1)[C@@H:41]([CH3:42])[CH2:43]2,US04435390
3339,60785,[CH2:1]([O:2][NH2:3])[CH:4]=[CH2:5].[CH3:6][S:7]([NH:8][c:9]1[cH:10][cH:11][c:12]([CH:13]2[CH2:14][C:15](=[O:16])[C:17]([C:18](=[O:19])[CH2:20][CH3:21])=[C:22]([OH:23])[CH2:24]2)[cH:25][cH:26]1)(=[O:27])=[O:28]>O1CCCC1>[CH2:1]([O:2][N:3]=[C:18]([C:17]1=[C:22]([OH:23])[CH2:24][CH:13]([c:12]2[cH:11][cH:10][c:9]([NH:8][S:7]([CH3:6])(=[O:27])=[O:28])[cH:26][cH:25]2)[CH2:14][C:15]1=[O:16])[CH2:20][CH3:21])[CH:4]=[CH2:5],[CH2:1]([O:2][N:3]=[C:18]([C:17]1=[C:22]([OH:23])[CH2:24][CH:13]([c:12]2[cH:11][cH:10][c:9]([NH:8][S:7]([CH3:6])(=[O:27])=[O:28])[cH:26][cH:25]2)[CH2:14][C:15]1=[O:16])[CH2:20][CH3:21])[CH:4]=[CH2:5].[CH2:1]([O:2][N:3]=[C:15]1[CH2:14][CH:13]([c:12]2[cH:11][cH:10][c:9]([NH:8][S:7]([CH3:6])(=[O:27])=[O:28])[cH:26][cH:25]2)[CH2:24][C:22]([OH:23])=[C:17]1[C:18](=[O:19])[CH2:20][CH3:21])[CH:4]=[CH2:5],US04482740
3340,62714,[CH2:1]([NH:2][C:3](=[S:4])[NH:5][c:6]1[cH:7][cH:8][c:9]([CH:10]2[CH2:11][C:12](=[O:13])[C:14]([C:15](=[O:16])[CH2:17][CH3:18])=[C:19]([OH:20])[CH2:21]2)[cH:22][cH:23]1)[CH3:24].[CH2:25]([O:26][NH2:27])[CH3:28]>C(Cl)(Cl)Cl>[CH2:1]([NH:2][C:3](=[S:4])[NH:5][c:6]1[cH:7][cH:8][c:9]([CH:10]2[CH2:11][C:12](=[O:13])[C:14]([C:15]([CH2:17][CH3:18])=[N:27][O:26][CH2:25][CH3:28])=[C:19]([OH:20])[CH2:21]2)[cH:22][cH:23]1)[CH3:24],[CH2:1]([NH:2][C:3](=[S:4])[NH:5][c:6]1[cH:7][cH:8][c:9]([CH:10]2[CH2:11][C:12](=[O:13])[C:14]([C:15]([CH2:17][CH3:18])=[N:27][O:26][CH2:25][CH3:28])=[C:19]([OH:20])[CH2:21]2)[cH:22][cH:23]1)[CH3:24].[CH2:1]([NH:2][C:3](=[S:4])[NH:5][c:6]1[cH:7][cH:8][c:9]([CH:10]2[CH2:11][C:12](=[N:27][O:26][CH2:25][CH3:28])[C:14]([C:15](=[O:16])[CH2:17][CH3:18])=[C:19]([OH:20])[CH2:21]2)[cH:22][cH:23]1)[CH3:24],US04504305
3341,62715,[C:1]([NH:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][C:9](=[O:10])[C:11]([C:12](=[O:13])[CH2:14][CH3:15])=[C:16]([OH:17])[CH2:18]2)[cH:19][cH:20]1)(=[O:21])[CH3:22].[CH2:23]([O:24][NH2:25])[CH3:26]>O1CCCC1>[C:1]([NH:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][C:9](=[O:10])[C:11]([C:12]([CH2:14][CH3:15])=[N:25][O:24][CH2:23][CH3:26])=[C:16]([OH:17])[CH2:18]2)[cH:19][cH:20]1)(=[O:21])[CH3:22],[C:1]([NH:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][C:9](=[O:10])[C:11]([C:12]([CH2:14][CH3:15])=[N:25][O:24][CH2:23][CH3:26])=[C:16]([OH:17])[CH2:18]2)[cH:19][cH:20]1)(=[O:21])[CH3:22].[C:1]([NH:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][C:9](=[N:25][O:24][CH2:23][CH3:26])[C:11]([C:12](=[O:13])[CH2:14][CH3:15])=[C:16]([OH:17])[CH2:18]2)[cH:19][cH:20]1)(=[O:21])[CH3:22],US04504305
3342,62717,[CH2:1]([O:2][NH2:3])[CH3:4].[CH3:5][c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[C:12]([NH:13][c:14]1[cH:15][cH:16][c:17]([CH:18]2[CH2:19][C:20](=[O:21])[C:22]([C:23](=[O:24])[CH2:25][CH3:26])=[C:27]([OH:28])[CH2:29]2)[cH:30][cH:31]1)=[O:32]>C(Cl)(Cl)Cl>[CH2:1]([O:2][N:3]=[C:23]([C:22]1=[C:27]([OH:28])[CH2:29][CH:18]([c:17]2[cH:16][cH:15][c:14]([NH:13][C:12]([c:11]3[c:6]([CH3:5])[cH:7][cH:8][cH:9][cH:10]3)=[O:32])[cH:31][cH:30]2)[CH2:19][C:20]1=[O:21])[CH2:25][CH3:26])[CH3:4],[CH2:1]([O:2][N:3]=[C:23]([C:22]1=[C:27]([OH:28])[CH2:29][CH:18]([c:17]2[cH:16][cH:15][c:14]([NH:13][C:12]([c:11]3[c:6]([CH3:5])[cH:7][cH:8][cH:9][cH:10]3)=[O:32])[cH:31][cH:30]2)[CH2:19][C:20]1=[O:21])[CH2:25][CH3:26])[CH3:4].[CH2:1]([O:2][N:3]=[C:20]1[CH2:19][CH:18]([c:17]2[cH:16][cH:15][c:14]([NH:13][C:12]([c:11]3[c:6]([CH3:5])[cH:7][cH:8][cH:9][cH:10]3)=[O:32])[cH:31][cH:30]2)[CH2:29][C:27]([OH:28])=[C:22]1[C:23](=[O:24])[CH2:25][CH3:26])[CH3:4],US04504305
3343,62721,[CH2:1]([O:2][NH2:3])[CH3:4].[OH:5][C:6]1=[C:7]([C:8](=[O:9])[CH2:10][CH3:11])[C:12](=[O:13])[CH2:14][CH:15]([c:16]2[cH:17][cH:18][c:19]([S:20][CH3:21])[cH:22][cH:23]2)[CH2:24]1>C(O)C>[CH2:1]([O:2][N:3]=[C:8]([C:7]1=[C:6]([OH:5])[CH2:24][CH:15]([c:16]2[cH:17][cH:18][c:19]([S:20][CH3:21])[cH:22][cH:23]2)[CH2:14][C:12]1=[O:13])[CH2:10][CH3:11])[CH3:4],[CH2:1]([O:2][N:3]=[C:8]([C:7]1=[C:6]([OH:5])[CH2:24][CH:15]([c:16]2[cH:17][cH:18][c:19]([S:20][CH3:21])[cH:22][cH:23]2)[CH2:14][C:12]1=[O:13])[CH2:10][CH3:11])[CH3:4].[CH2:1]([O:2][N:3]=[C:12]1[C:7]([C:8](=[O:9])[CH2:10][CH3:11])=[C:6]([OH:5])[CH2:24][CH:15]([c:16]2[cH:17][cH:18][c:19]([S:20][CH3:21])[cH:22][cH:23]2)[CH2:14]1)[CH3:4],US04504305
3344,66379,[C:1]([O:2][C:3](=[O:4])[CH3:5])(=[O:6])[CH3:7].[OH:8][CH2:9][CH:10]1[CH2:11][CH2:12][CH:13]([C:14]([OH:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]1>>[C:1](=[O:6])([CH3:7])[O:8][CH2:9][CH:10]1[CH2:11][CH2:12][CH:13]([C:14]([OH:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]1,[C:1](=[O:6])([CH3:7])[O:8][CH2:9][CH:10]1[CH2:11][CH2:12][CH:13]([C:14]([OH:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]1.[C:1](=[O:6])([CH3:7])[O:15][C:14]([CH:13]1[CH2:12][CH2:11][CH:10]([CH2:9][OH:8])[CH2:19][CH2:18]1)([CH3:16])[CH3:17],US04543429
3345,66854,[Br:1][Br:2].[C:3]([c:4]1[cH:5][c:6]([NH:7][C:8](=[O:9])[O:10][CH2:11][CH3:12])[cH:13][cH:14][cH:15]1)(=[O:16])[CH3:17]>O1CCOCC1.CCOCC>[Br:2][CH2:17][C:3]([c:4]1[cH:5][c:6]([NH:7][C:8](=[O:9])[O:10][CH2:11][CH3:12])[cH:13][cH:14][cH:15]1)=[O:16],[Br:2][CH2:17][C:3]([c:4]1[cH:5][c:6]([NH:7][C:8](=[O:9])[O:10][CH2:11][CH3:12])[cH:13][cH:14][cH:15]1)=[O:16].[Br:2][CH2:12][CH2:11][O:10][C:8]([NH:7][c:6]1[cH:5][c:4]([C:3](=[O:16])[CH3:17])[cH:15][cH:14][cH:13]1)=[O:9],US04548944
3346,66888,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[C:9]([c:10]1[cH:11][cH:12][cH:13][c:14]([CH2:15][Br:16])[c:17]1[CH2:18][Br:19])(=[O:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>C(Cl)(Cl)(Cl)Cl.C(OOC(=O)C1C=CC=CC=1)(=O)C1C=CC=CC=1>[Br:1][CH:15]([c:14]1[cH:13][cH:12][cH:11][c:10]([C:9](=[O:20])[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[c:17]1[CH2:18][Br:19])[Br:16],[Br:1][CH:15]([c:14]1[cH:13][cH:12][cH:11][c:10]([C:9](=[O:20])[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[c:17]1[CH2:18][Br:19])[Br:16].[Br:1][CH:18]([c:17]1[c:10]([C:9](=[O:20])[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[cH:11][cH:12][cH:13][c:14]1[CH2:15][Br:16])[Br:19],US04548948
3347,64364,[NH2:1][CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6].[o:7]1[cH:8][cH:9][cH:10][c:11]1[C:12]([Cl:13])=[O:14]>CCOCC>[NH:1]([CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6])[C:12]([c:11]1[o:7][cH:8][cH:9][cH:10]1)=[O:14],[NH:1]([CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6])[C:12]([c:11]1[o:7][cH:8][cH:9][cH:10]1)=[O:14].[NH2:1][CH2:2][C:3]([NH:4][C:12]([c:11]1[o:7][cH:8][cH:9][cH:10]1)=[O:14])([CH3:5])[CH3:6],US04520027
3348,66021,[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][CH2:7][NH:8][CH2:9]1)=[O:10])([CH3:11])([CH3:12])[CH3:13].[F:14][c:15]1[c:16]([F:17])[c:18]2[c:19]3[n:20]([cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26](=[O:27])[c:28]3[cH:29]1)[C:30](=[CH2:31])[CH2:32][O:33]2>CS(C)=O>[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][CH2:7][N:8]([c:16]2[c:15]([F:14])[cH:29][c:28]3[c:19]4[c:18]2[O:33][CH2:32][C:30](=[CH2:31])[n:20]4[cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26]3=[O:27])[CH2:9]1)=[O:10])([CH3:11])([CH3:12])[CH3:13],[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][CH2:7][N:8]([c:16]2[c:15]([F:14])[cH:29][c:28]3[c:19]4[c:18]2[O:33][CH2:32][C:30](=[CH2:31])[n:20]4[cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26]3=[O:27])[CH2:9]1)=[O:10])([CH3:11])([CH3:12])[CH3:13].[C:1]([O:2][C:3]([N:4]([CH:5]1[CH2:6][CH2:7][NH:8][CH2:9]1)[c:15]1[c:16]([F:17])[c:18]2[c:19]3[n:20]([cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26](=[O:27])[c:28]3[cH:29]1)[C:30](=[CH2:31])[CH2:32][O:33]2)=[O:10])([CH3:11])([CH3:12])[CH3:13].[C:1]([O:2][C:3]([N:4]([CH:5]1[CH2:6][CH2:7][NH:8][CH2:9]1)[c:16]1[c:15]([F:14])[cH:29][c:28]2[c:19]3[c:18]1[O:33][CH2:32][C:30](=[CH2:31])[n:20]3[cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26]2=[O:27])=[O:10])([CH3:11])([CH3:12])[CH3:13].[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][CH2:7][N:8]([c:15]2[c:16]([F:17])[c:18]3[c:19]4[n:20]([cH:21][c:22]([C:23]([OH:24])=[O:25])[c:26](=[O:27])[c:28]4[cH:29]2)[C:30](=[CH2:31])[CH2:32][O:33]3)[CH2:9]1)=[O:10])([CH3:11])([CH3:12])[CH3:13],US04539401
3349,69000,[C:1]([O:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7])(=[O:8])[CH:9]([CH3:10])[CH3:11].[OH:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[S:23])[CH2:24][CH3:25])[C:26](=[O:27])[CH2:28][OH:29])[C@H:30]2[C@H:31]1[C@:32]1([CH3:33])[C:34](=[CH:35][C:36](=[O:37])[CH:38]=[CH:39]1)[C@@H:40]([CH3:41])[CH2:42]2>>[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:29][CH2:28][C:26]([C@:20]1([O:21][C:22](=[S:23])[CH2:24][CH3:25])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:31]3[C@H:30]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:42][C@H:40]([CH3:41])[C:34]1=[CH:35][C:36](=[O:37])[CH:38]=[CH:39][C@:32]31[CH3:33])=[O:27],[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:29][CH2:28][C:26]([C@:20]1([O:21][C:22](=[S:23])[CH2:24][CH3:25])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:31]3[C@H:30]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:42][C@H:40]([CH3:41])[C:34]1=[CH:35][C:36](=[O:37])[CH:38]=[CH:39][C@:32]31[CH3:33])=[O:27].[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[S:23])[CH2:24][CH3:25])[C:26](=[O:27])[CH2:28][OH:29])[C@H:30]2[C@H:31]1[C@:32]1([CH3:33])[C:34](=[CH:35][C:36](=[O:37])[CH:38]=[CH:39]1)[C@@H:40]([CH3:41])[CH2:42]2,US04567172
3350,69370,[Cl:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH:8]1[C:9]([C:10]([O:11][CH3:12])=[O:13])=[C:14]([CH3:15])[NH:16][C:17]([CH2:18][O:19][CH2:20][CH2:21][NH:22][CH2:23][C:24]([O:25][CH2:26][CH3:27])=[O:28])=[C:29]1[C:30]([O:31][CH2:32][CH3:33])=[O:34].[NH3:35]>C(O)C>[Cl:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH:8]1[C:9]([C:10]([O:11][CH3:12])=[O:13])=[C:14]([CH3:15])[NH:16][C:17]([CH2:18][O:19][CH2:20][CH2:21][NH:22][CH2:23][C:24](=[O:28])[NH2:35])=[C:29]1[C:30]([O:31][CH2:32][CH3:33])=[O:34],[Cl:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH:8]1[C:9]([C:10]([O:11][CH3:12])=[O:13])=[C:14]([CH3:15])[NH:16][C:17]([CH2:18][O:19][CH2:20][CH2:21][NH:22][CH2:23][C:24](=[O:28])[NH2:35])=[C:29]1[C:30]([O:31][CH2:32][CH3:33])=[O:34].[Cl:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH:8]1[C:9]([C:10]([O:11][CH3:12])=[O:13])=[C:14]([CH3:15])[NH:16][C:17]([CH2:18][O:19][CH2:20][CH2:21][NH:22][CH2:23][C:24]([O:25][CH2:26][CH3:27])=[O:28])=[C:29]1[C:30](=[O:34])[NH2:35],US04572909
3351,70096,[NH2:1][CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6].[c:7]1([S:8]([Cl:9])(=[O:10])=[O:11])[cH:12][cH:13][cH:14][cH:15][cH:16]1>C(Cl)(Cl)Cl.N1C=CC=CC=1>[NH:1]([CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6])[S:8]([c:7]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)(=[O:10])=[O:11],[NH:1]([CH2:2][C:3]([NH2:4])([CH3:5])[CH3:6])[S:8]([c:7]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)(=[O:10])=[O:11].[NH2:1][CH2:2][C:3]([NH:4][S:8]([c:7]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)(=[O:10])=[O:11])([CH3:5])[CH3:6],US04582855
3352,68998,[C:1]([O:2][C:3](=[O:4])[CH2:5][CH3:6])(=[O:7])[CH2:8][CH3:9].[OH:10][C@H:11]1[CH2:12][C@@:13]2([CH3:14])[C@@H:15]([CH2:16][CH2:17][C@:18]2([O:19][C:20](=[S:21])[CH2:22][CH3:23])[C:24](=[O:25])[CH2:26][OH:27])[C@H:28]2[C@H:29]1[C@:30]1([CH3:31])[C:32](=[CH:33][C:34](=[O:35])[CH:36]=[CH:37]1)[C@@H:38]([CH3:39])[CH2:40]2>C(N(CC)CC)C>[C:3](=[O:7])([CH2:8][CH3:9])[O:27][CH2:26][C:24]([C@:18]1([O:19][C:20](=[S:21])[CH2:22][CH3:23])[C@@:13]2([CH3:14])[CH2:12][C@H:11]([OH:10])[C@H:29]3[C@H:28]([C@@H:15]2[CH2:16][CH2:17]1)[CH2:40][C@H:38]([CH3:39])[C:32]1=[CH:33][C:34](=[O:35])[CH:36]=[CH:37][C@:30]31[CH3:31])=[O:25],[C:3](=[O:7])([CH2:8][CH3:9])[O:27][CH2:26][C:24]([C@:18]1([O:19][C:20](=[S:21])[CH2:22][CH3:23])[C@@:13]2([CH3:14])[CH2:12][C@H:11]([OH:10])[C@H:29]3[C@H:28]([C@@H:15]2[CH2:16][CH2:17]1)[CH2:40][C@H:38]([CH3:39])[C:32]1=[CH:33][C:34](=[O:35])[CH:36]=[CH:37][C@:30]31[CH3:31])=[O:25].[C:3](=[O:7])([CH2:8][CH3:9])[O:10][C@H:11]1[CH2:12][C@@:13]2([CH3:14])[C@@H:15]([CH2:16][CH2:17][C@:18]2([O:19][C:20](=[S:21])[CH2:22][CH3:23])[C:24](=[O:25])[CH2:26][OH:27])[C@H:28]2[C@H:29]1[C@:30]1([CH3:31])[C:32](=[CH:33][C:34](=[O:35])[CH:36]=[CH:37]1)[C@@H:38]([CH3:39])[CH2:40]2,US04567172
3353,70097,[CH3:1][N:2]([CH3:3])[S:4]([Cl:5])(=[O:6])=[O:7].[NH2:8][CH2:9][C:10]([NH2:11])([CH3:12])[CH3:13]>CCOCC>[CH3:1][N:2]([CH3:3])[S:4](=[O:6])(=[O:7])[NH:8][CH2:9][C:10]([NH2:11])([CH3:12])[CH3:13],[CH3:1][N:2]([CH3:3])[S:4](=[O:6])(=[O:7])[NH:8][CH2:9][C:10]([NH2:11])([CH3:12])[CH3:13].[CH3:1][N:2]([CH3:3])[S:4](=[O:6])(=[O:7])[NH:11][C:10]([CH2:9][NH2:8])([CH3:12])[CH3:13],US04582855
3354,71340,[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][S:7][CH2:8][CH2:9][NH:10][C:11]1=[O:12])=[O:13])([CH3:14])([CH3:15])[CH3:16].[I:17][CH:18]([CH3:19])[C:20]([O:21][CH3:22])=[O:23]>>[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][S:7][CH2:8][CH2:9][N:10]([CH:18]([CH3:19])[C:20]([O:21][CH3:22])=[O:23])[C:11]1=[O:12])=[O:13])([CH3:14])([CH3:15])[CH3:16],[C:1]([O:2][C:3]([NH:4][CH:5]1[CH2:6][S:7][CH2:8][CH2:9][N:10]([CH:18]([CH3:19])[C:20]([O:21][CH3:22])=[O:23])[C:11]1=[O:12])=[O:13])([CH3:14])([CH3:15])[CH3:16].[C:1]([O:2][C:3]([N:4]([CH:5]1[CH2:6][S:7][CH2:8][CH2:9][NH:10][C:11]1=[O:12])[CH:18]([CH3:19])[C:20]([O:21][CH3:22])=[O:23])=[O:13])([CH3:14])([CH3:15])[CH3:16],US04594341
3355,70555,[C:1]([O:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7])(=[O:8])[CH:9]([CH3:10])[CH3:11].[OH:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[O:23])[CH2:24][CH3:25])[C:26](=[O:27])[CH2:28][OH:29])[C@H:30]2[C@H:31]1[C@:32]1([CH3:33])[C:34](=[CH:35][C:36](=[O:37])[CH:38]=[CH:39]1)[C@@H:40]([CH3:41])[CH2:42]2>>[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:29][CH2:28][C:26]([C@:20]1([O:21][C:22](=[O:23])[CH2:24][CH3:25])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:31]3[C@H:30]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:42][C@H:40]([CH3:41])[C:34]1=[CH:35][C:36](=[O:37])[CH:38]=[CH:39][C@:32]31[CH3:33])=[O:27],[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:29][CH2:28][C:26]([C@:20]1([O:21][C:22](=[O:23])[CH2:24][CH3:25])[C@@:15]2([CH3:16])[CH2:14][C@H:13]([OH:12])[C@H:31]3[C@H:30]([C@@H:17]2[CH2:18][CH2:19]1)[CH2:42][C@H:40]([CH3:41])[C:34]1=[CH:35][C:36](=[O:37])[CH:38]=[CH:39][C@:32]31[CH3:33])=[O:27].[C:3](=[O:8])([CH:9]([CH3:10])[CH3:11])[O:12][C@H:13]1[CH2:14][C@@:15]2([CH3:16])[C@@H:17]([CH2:18][CH2:19][C@:20]2([O:21][C:22](=[O:23])[CH2:24][CH3:25])[C:26](=[O:27])[CH2:28][OH:29])[C@H:30]2[C@H:31]1[C@:32]1([CH3:33])[C:34](=[CH:35][C:36](=[O:37])[CH:38]=[CH:39]1)[C@@H:40]([CH3:41])[CH2:42]2,US04587236
